Zoning,ParcelID,plu,ValueTotal,ValueLand,ValueBuilding,Use,geometry,OSMArea,ParcelArea,missing_valuation,missing_perc,taxCurrent,taxPotential
D-1-200,27243,019-0102-1603,551100.0,0.0,551100.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,5322.222043578375,0.009657452447066547,14949.68,144.37582369886184
D-1-200,27244,019-0102-1611,741300.0,0.0,741300.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,7159.069499010432,0.009657452447066547,11427.92,110.36459396888074
D-1-200,27245,019-0102-1804,424200.0,0.0,424200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4096.691328045629,0.009657452447066547,7145.96,69.01176888863966
D-1-200,27246,019-0102-PH11,962000.0,0.0,962000.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,9290.469254078018,0.009657452447066547,16194.84,156.4008971878512
D-1-200,27247,019-0102-0301,267200.0,0.0,267200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2580.471293856181,0.009657452447066546,7854.32,75.8527219040437
D-1-200,27248,019-0102-0305,268700.0,0.0,268700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2594.957472526781,0.009657452447066547,7888.68,76.18455197012493
D-1-200,27249,019-0102-0317,382800.0,0.0,382800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3696.8727967370737,0.009657452447066546,7208.2,69.61284872894507
D-1-200,27250,019-0102-0416,274400.0,0.0,274400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2650.0049514750604,0.009657452447066546,8063.08,77.86881167689332
D-1-200,27251,019-0102-0603,459900.0,0.0,459900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4441.462380405905,0.009657452447066546,12898.92,124.5707065185156
D-1-200,27252,019-0102-0604,481300.0,0.0,481300.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4648.131862773129,0.009657452447066547,7598.84,73.38543595286717
D-1-200,27253,019-0102-0605,268700.0,0.0,268700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2594.957472526781,0.009657452447066547,4734.52,45.723401759685515
D-1-200,27254,019-0102-0701,267200.0,0.0,267200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2580.471293856181,0.009657452447066546,7854.32,75.8527219040437
D-1-200,27255,019-0102-0801,267200.0,0.0,267200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2580.471293856181,0.009657452447066546,7854.32,75.8527219040437
D-1-200,27256,019-0102-0816,266900.0,0.0,266900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2577.574058122061,0.009657452447066546,4712.4,45.50977891155639
D-1-200,27257,019-0102-0817,382800.0,0.0,382800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3696.8727967370737,0.009657452447066546,12862.08,124.21492597036567
D-1-200,27258,019-0102-0906,276000.0,0.0,276000.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2665.4568753903673,0.009657452447066547,4651.96,44.9260824856557
D-1-200,27259,019-0102-0907,363200.0,0.0,363200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3507.5867287745696,0.009657452447066546,11083.96,107.0428166251877
D-1-200,27260,019-0102-1002,335400.0,0.0,335400.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3239.1095507461196,0.009657452447066546,9809.28,94.73265513996093
D-1-200,27261,019-0102-1104,481300.0,0.0,481300.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4648.131862773129,0.009657452447066547,8109.96,78.32155304761181
D-1-200,27262,019-0102-1203,459900.0,0.0,459900.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,4441.462380405905,0.009657452447066546,12898.92,124.5707065185156
D-1-200,27263,019-0102-1304,365100.0,0.0,365100.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3525.935888423996,0.009657452447066546,6143.64,59.331911151895916
D-1-200,27264,019-0102-1305,268700.0,0.0,268700.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2594.957472526781,0.009657452447066547,4734.52,45.723401759685515
D-1-200,27265,019-0102-1501,267200.0,0.0,267200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2580.471293856181,0.009657452447066546,7854.32,75.8527219040437
D-1-200,27266,019-0102-A,320200.0,0.0,320200.0,Retail Condo,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3092.316273550708,0.009657452447066546,0.0,0.0
D-1-200,27267,019-0102-0217,382800.0,0.0,382800.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,3696.8727967370737,0.009657452447066546,12862.08,124.21492597036567
D-1-200,27268,019-0102-0316,230500.0,0.0,230500.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2226.042789048839,0.009657452447066547,8409.36,81.21299431026354
D-1-200,27269,019-0102-0601,267200.0,0.0,267200.0,Condominium,"POLYGON ((-7949700.251398417 5135187.355570939, -7949698.314439276 5135185.712269522, -7949700.028759436 5135181.006453382, -7949700.329322061 5135176.763751294, -7949700.251398417 5135171.385680933, -7949699.661405115 5135168.472560748, -7949702.266281201 5135166.829262576, -7949712.574466047 5135176.016796897, -7949707.56508896 5135182.276276558, -7949706.674533036 5135181.753408168, -7949700.251398417 5135187.355570939))",82.23287707724216,8597.198653814814,2580.471293856181,0.009657452447066546,4713.88,45.52407194117805
