BUS_LIC_ID,LIC_NUMBER,DBA,EXPIRATION_DATE,PERMIT_DATE,LAST_FEE,PRIMARY_LICENSE,PRIMARY_LIC_DESC,PRIMARY_LIC_LEGAL,PRIMARY_LIC_PURPOSE,CITY_STATE,Amusement Center,Bingo,Employment Agency,Entertainment,Expansion of Premises,1-4 Extended Hours,Food Dispenser,Frozen Desserts,Junk Shop,Laundry/Dry Cleaning,Class A Liquor,Class B Limited Liquor,Class B Tavern,Class BV Food and Liquor,Class C Neighborhood Bar,Class D Social Club,Class E Pharmacy,Class ED Restaurant in certain areas of the city,Class F One day beer and wine,Class J Convention Center,Class RBH Hotel Room,BX Rider 2AM Closing,EDX Rider 2AM Closing,Class N Night Club,Class T Theatre,Mechanical Device,Motor Vehicle Repair,Parking,Pawnbroker,RevolSale,Second Hand Auto Sales,Second Hand Store,Petroleum Storage,Sunday/Holiday Sales,Tavern1,Tavern3,Tobacco,Valet,Yard Sale,LOCATION,ADDRESS,ZipCode,NOTES,Geolocation
69626,FD200502915,SEAPLANE DINER,31-Jan-2019 00:00:00,24-Jan-2018 00:00:00,330,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69626,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,307 Allens Ave,,,
87477,BV200501893,Hope Street Pizza,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87477,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,772 Hope St,"Renewal- 110935
sbodden - 11/19/2018 3:11:56 PM",,
80902,FD200503436,Sam's Food Store,31-Jan-2019 00:00:00,08-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,80902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,981 Manton Ave,"renewal
 - 2/8/2018 1:33:21 PM",,
84475,BV200501787,AJ'S SPORTS BAR & GRILL,01-Dec-2019 00:00:00,30-Nov-2018 00:00:00,2770,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,84475,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,286 Academy Ave,"renewal
hkilkenny - 11/30/2018 2:46:45 PM",,
81511,BL200500677,THREE SISTERS,01-Dec-2019 00:00:00,28-Nov-2018 00:00:00,660,LiquorBlim,"Intoxicating Beverages, Class B Limited beer wine","Retailer's Intoxicating Beverages License, Class B-LIMITED",To sell at retail beer and wine at,81511,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1074 Hope St,"Renewal-111059
sbodden - 11/28/2018 3:02:43 PM",,
83426,FD200503552,ARM MARKET,31-Jan-2019 00:00:00,13-Mar-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,83426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,29 Academy Ave,"Renewal
bcarvalho - 3/13/2018 11:03:33 AM",,
70296,LY200500654,Laundry World,01-Jul-2019 00:00:00,09-Jul-2018 00:00:00,165,Laundry,Laundry,Public Laundry License,To conduct laundry\cleaner at,70296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,722 Cranston St,"renewal
 - 7/9/2018 12:17:45 PM",,
84860,SS200501368,Eden El Poder De La Naturaleza,31-Dec-2018 00:00:00,25-Jan-2017 00:00:00,330,SundaySale,SundaySales,Holiday Sale License,To Sell Certain Articles on Holidays at,84860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1359 Broad St,"Including one back year;                               NO FOOD AT THIS LOCATION
 - 1/25/2017 9:07:33 AM",,
69322,FD200502778,Plainfield Meat Market,31-Jan-2019 00:00:00,09-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,600 Plainfield St,"Renewal
bcarvalho - 2/9/2018 1:17:30 PM",,
82312,PK200500766,GATEWAY GARAGE,01-Apr-2019 00:00:00,29-Mar-2018 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,82312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,15 Park Row West,"173 Spaces

RENEWAL
 - 3/29/2018 10:31:57 AM",,
89518,ET200515113,RI Philharmonic Orchestra & Music School,19-May-2019 00:00:00,09-Oct-2018 00:00:00,40,Entertain,Entertainment,Entertainment License,To have entertainment at,89518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapinsley Hall ,25 Dorrance St,"#112473 RI Philharmonic Youth Orchestra Concert Nov. 4--8:00 Am to 5:00 PM, Jan 13 11:00 AM to 6:00 PM, Feb. 10-- 8:00 AM to 6:00 PM May 19--11:00 AM to 6:00 

 - 10/9/2018 8:09:09 AM",,
87410,D0200500629,Young Italian Imperial Club,01-Dec-2019 00:00:00,21-Nov-2018 00:00:00,1110,LiquorD,"Intoxicating Beverages, Class D Club","Club License, Class D",A Club duly chartered under the laws of the State of Rhode Island at,87410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,459 Broadway,"Renewal  112579                                           NO HOLIDAY

Lwilson - 11/21/2018 1:09:46 PM",,
26230,FD200500787,A & B Convenience & Deli,31-Jan-2019 00:00:00,09-Feb-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,26230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1245 Chalkstone Ave,"Renewal
bcarvalho - 2/9/2018 8:39:01 AM",,
89770,ET200515207,GPUB,31-Dec-2018 00:00:00,28-Nov-2018 00:00:00,50,Entertain,Entertainment,Entertainment License,To have entertainment at,89770,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100 Dorrance Street,100 Dorrance St,"#115599 December 7,14,21,28,31, 2018 DJ 5:00 PM to 9:00 PM
 - 11/28/2018 8:01:17 AM",,
77788,PK200500753,LMR,01-Apr-2019 00:00:00,11-Oct-2018 00:00:00,220,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,77788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,136 Dorrance St,"Renewal   - 112779                                     1-50 Autos
bcarvalho - 10/11/2018 10:20:42 AM",,
77711,PK200500752,Down City Parking,01-Apr-2019 00:00:00,12-Jul-2017 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,77711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,357 Westminster St,"113 Spaces
RENEWAL

 - 7/12/2017 9:09:24 AM",,
58416,FD200502128,BLUE STATE COFFEE,31-Jan-2019 00:00:00,01-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,58416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,300 Thayer St,"Renewal
 - 2/1/2018 7:42:22 AM",,
81622,BV200501619,Don Jose Tequilas Restaurant,01-Dec-2019 00:00:00,29-Nov-2018 00:00:00,3020,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81622,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,351 Atwells Ave,"Renewal
slopes - 11/29/2018 2:13:53 PM",,
81713,BV200501670,THE ALLEY CAT,01-Dec-2019 00:00:00,28-Nov-2017 00:00:00,2970,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81713,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,17 Snow St,"Renewal
Lwilson - 11/28/2018 11:03:53 AM",,
69069,FD200502604,AU BON PAIN,31-Jan-2019 00:00:00,27-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,593 Eddy St,"Renewal
bcarvalho - 3/27/2018 12:06:27 PM",,
81461,BV200501534,Casarino's,01-Dec-2019 00:00:00,28-Nov-2018 00:00:00,2770,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81461,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,177 Atwells Ave,"Renewal

Lwilson - 11/28/2018 4:10:19 PM",,
87205,SA200500895,West Fountain Auto Sales,01-May-2019 00:00:00,09-Jul-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,400 West Fountain St,"Renewal

bcarvalho - 7/9/2018 10:47:51 AM",,
85457,BV200501829,El Caribeno Restaurant Sport,01-Dec-2019 00:00:00,08-Nov-2018 00:00:00,2320,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,85457,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,226 Academy Ave,"Renewal 111485
sbodden - 11/8/2018 3:11:05 PM",,
81348,ED200500615,Dave & Buster's,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,17320,LiquorED,"Intoxicating Beverages, Class ED","Retailers Intoxicating Beverages License, Class ED",To sell at retail Beverages and food at,81348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1 Prov Place Mall,"Renewal - 111093                                       146 games


bcarvalho - 11/9/2018 3:51:30 PM",,
87301,A0200500762,TROPICAL LIQUORS,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",87301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,310 Cranston St,"Renewal-111950
sbodden - 11/19/2018 4:05:33 PM",,
85145,FD200503622,El Mogote Restaurant,31-Jan-2019 00:00:00,29-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,85145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1262 Broad St,"Renewal
bcarvalho - 3/29/2018 3:43:24 PM",,
86417,SA200500886,,01-May-2019 00:00:00,18-Jul-2017 00:00:00,300,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,86417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,11 Roger Williams Ave,"Renewal

bcarvalho - 6/25/2018 3:35:55 PM",,
87758,SS200501395,Jade Express,31-Dec-2018 00:00:00,28-Feb-2018 00:00:00,110,SundaySale,SundaySales,Holiday Sale License,To Sell Certain Articles on Holidays at,87758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,212 Pocasset Ave,"New
bcarvalho - 2/28/2018 11:44:10 AM",,
88038,FD200503730,La Antigua Bakery,31-Jan-2019 00:00:00,27-Apr-2018 00:00:00,110,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,88038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9 Mount Pleasant Ave,"NEW
 - 4/27/2018 1:26:39 PM",,
89716,ET200515190,,22-Dec-2018 00:00:00,14-Nov-2018 00:00:00,10,Entertain,Entertainment,Entertainment License,To have entertainment at,89716,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350 Eddy Street/South St. Landing,25 Dorrance St,"#114339 Raffle November 1 to December 22, 2018
 - 11/14/2018 1:47:08 PM",,
74367,SA200500852,CURTIS AUTO SALES,01-May-2019 00:00:00,01-Oct-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,74367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,118 Curtis St,"Renewal
bcarvalho - 10/1/2018 10:57:54 AM",,
81647,BV200501632,Brass Monkey,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81647,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,800 Allens Ave,"Renewal 112546                                          NO ENTERTAINMENT 


Lwilson - 11/9/2018 10:54:34 AM",,
69115,FD200502639,BURGER KING # 8576,31-Jan-2019 00:00:00,09-Mar-2018 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69115,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,155 Thurbers Ave,"Renewal
 - 3/9/2018 3:04:01 PM",,
87917,ET200514593,,02-Dec-2018 00:00:00,04-Apr-2018 00:00:00,10,Entertain,Entertainment,Entertainment License,To have entertainment at,87917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240 North Main Street,25 Dorrance St,"Raffle March-December 2, 2018 First Sunday of each month
 - 4/4/2018 8:47:34 AM",,
84698,PK200500777,HOT CLUB,01-Apr-2019 00:00:00,24-Apr-2018 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,84698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,616 South Water St,"renewall
 - 4/24/2018 10:34:42 AM",,
87340,BV200501859,TOMMY & SYLVIA'S,01-Dec-2019 00:00:00,28-Nov-2018 00:00:00,2220,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87340,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,144 Westminster St,"Renewal-111312
sbodden - 11/28/2018 4:10:09 PM",,
69181,FD200502684,Herbal Life Nutrition,31-Jan-2019 00:00:00,09-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69181,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,271 Pocasset Ave,"RENEWAL

 - 4/3/2017 1:18:35 PM",,
89818,ET200515231,Fete Music Hall,28-Dec-2018 00:00:00,30-Nov-2018 00:00:00,110,Entertain,Entertainment,Entertainment License,To have entertainment at,89818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103 Dike Street,103 Dike St,"#115745 Band & DJ December 1,6,7,8,9,12,14,20,21,22,28,2018 Weekdays 12:00 PM to 1:00 AM Weekends 12:00 Pm to 2:00 AM
 - 11/30/2018 4:01:26 PM",,
78822,E0200500558,CVS/Pharmacy #729,01-Dec-2019 00:00:00,29-Mar-2018 00:00:00,420,LiquorE,"Intoxicating Beverages, Class E Druggist","Druggist License, Class E","To sell Beverages at the place herein described, in original packages not to exceed one quart each for medicinal
purposes only, upon the prescription of a duly licensed, practicing physician.",78822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,799 Hope St,"RENEWAL

 - 3/29/2018 3:28:25 PM",,
87610,BV200501900,WEST SIDE DINER,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,2220,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87610,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1380 Westminster St,"Renewal-112647
sbodden - 11/19/2018 10:56:47 AM",,
69225,FD200502712,Atwells Shell,31-Jan-2019 00:00:00,23-Jan-2018 00:00:00,750,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69225,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,286 Valley St,"Renewal
bcarvalho - 1/23/2018 10:59:07 AM",,
89059,FD200503760,Vehari Retailers,31-Jan-2019 00:00:00,27-Jul-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,89059,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,981 Manton Ave,"New
bcarvalho - 7/27/2018 4:04:01 PM",,
43557,PK200500630,Civic Center Garage,01-Apr-2019 00:00:00,21-Sep-2018 00:00:00,1650,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,43557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,165 Washington St,"250-499 Autos Renewal
bcarvalho - 9/21/2018 6:30:33 PM",,
85331,PK200500787,365 Parking,01-Apr-2019 00:00:00,08-May-2018 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,85331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21 Atwells Ave,"Renewal
 - 5/8/2018 2:30:30 PM",,
87362,SA200500902,Alpine Auto Sales,01-May-2019 00:00:00,26-Nov-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,416 West Fountain St,"Renewal-101530
sbodden - 11/26/2018 1:23:13 PM",,
79999,EP200501242,Blake's Tavern,31-Oct-2019 00:00:00,08-May-2018 00:00:00,250,Expansion,Expansion of premises,Expansion of Premises,To expand premises at,79999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122 Washington Street,122 Washington St,"RENEWAL, MUST NOT ENCROACH WITHIN 4' OF THE CURB WITH CONSIDERATION OF ANY OBSTRUCTION.


bcarvalho - 5/8/2018 11:00:35 AM",,
29133,FD200501117,Lasalle Bakery,31-Jan-2019 00:00:00,19-Jun-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,29133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,993 Smith St,"renewal
 - 6/19/2018 4:19:39 PM",,
88754,A0200500772,MANTON LIQUORS,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",88754,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,309 Manton Ave,"Renewal -111322
sbodden - 11/9/2018 11:27:29 AM",,
87513,TH200500519,Veterans Memorial Auditorium,01-Jan-2019 00:00:00,05-Jan-2018 00:00:00,700,LiquorT,"Intoxicating Beverages, Class T","License to Intoxicating Beverages License, Class T",To sell at retail Beverages at,87513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,7 Thomas P Whitten Way Avenue Of The Arts,"Renewal
bcarvalho - 1/5/2018 11:15:09 AM",,
89587,ET200515139,Nick-A-Nees,31-Dec-2018 00:00:00,18-Oct-2018 00:00:00,170,Entertain,Entertainment,Entertainment License,To have entertainment at,89587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75 South Street,75 South St,"#112671 Band October 5,6,7,8,10,11,12,14,17,19,20,21,24,26,27,28,31, 2018 9:00 PM to 12:00 AM
 - 10/18/2018 12:40:16 PM",,
72425,BV200501335,Ladder 133 Bar & Grille,01-Dec-2019 00:00:00,20-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,72425,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,133 Douglas Ave,"Renewal-112477
sbodden - 11/20/2018 2:34:09 PM",,
72750,SS200501278,Dollar Outlet,31-Dec-2018 00:00:00,27-Mar-2018 00:00:00,110,SundaySale,SundaySales,Holiday Sale License,To Sell Certain Articles on Holidays at,72750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,866 Broad St,"Renewal
bcarvalho - 3/27/2018 11:38:01 AM",,
72899,XH200500534,PIZZA QUEEN,31-Jan-2019 00:00:00,17-May-2018 00:00:00,320,ExtendHour,1:00 AM to 4:00 AM,Conduct Business 1:00 a.m to 4:00 a.m. License,To conduct business at,72899,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,215 Weybosset St,"renewal
 - 5/17/2018 2:48:16 PM",,
81808,FD200503469,Green Apple,31-Jan-2019 00:00:00,06-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,81808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,168 Atwells Ave,"renewal
 - 2/6/2018 10:45:32 AM",,
80689,MV200500835,Fleet Master,01-Aug-2019 00:00:00,27-Jul-2018 00:00:00,200,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,80689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9 Hylestead St,"Name change only from REC Corp
RENEWAL

 - 7/27/2017 10:00:54 AM",,
39318,MV200500687,Cesars Garage,01-Aug-2019 00:00:00,09-Oct-2018 00:00:00,200,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,39318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,9 Addison Pl,"Renewal - 112751
bcarvalho - 10/10/2018 2:58:04 PM",,
29886,FD200501193,LA SALLE BAKERY,31-Jan-2019 00:00:00,19-Jun-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,29886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,685 Admiral St,"RENEWAL
 - 6/19/2018 4:04:35 PM",,
84468,BV200501780,HARRY'S BAR  BURGER,01-Dec-2019 00:00:00,27-Nov-2018 00:00:00,3020,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,84468,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,301 Atwells Ave,"Renewal 112345
Lwilson - 11/27/2018 9:12:15 AM",,
69977,PK200500722,Parking Cosultants,01-Apr-2019 00:00:00,26-Apr-2018 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,69977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,40 Westminster St,"Renewal - 85 spaces
bcarvalho - 4/26/2018 9:54:46 AM",,
77924,MV200500819,Lucio's Auto Sales & Service,01-Aug-2019 00:00:00,30-Oct-2018 00:00:00,300,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,77924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,337 Admiral St,"Renewal - 114499
bcarvalho - 10/30/2018 2:30:52 PM",,
